date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-05-19,PL1331LAGSLHLH,HGST HMS5C4040ALE640,4.00E+12,1,100,0,134,103,127,550,100,18,100,0,100,0,113,42,92,60626,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,404,100,404,253,22,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,88P0A062F97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,8101,100,5,100,5,100,0,100,0,43,23013,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,65,100,18,,,100,4,100,1,100,0,200,19,,,,,,,,,100,1572864,43,22902,100,0,100,0,,,100,535,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-19,8DHB16RH,HGST HUH721212ALE604,1.20E+13,1,100,0,133,92,100,0,100,5,100,0,100,0,128,18,100,5152,100,0,,,100,5,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,274,100,274,181,33,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,Z304WV67,ST4000DM000,4.00E+12,1,113,56782840,,,92,0,100,12,99,1064,87,524309119,,,48,46213,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,21,79,100,0,1,108,100,0,100,0,71,29,100,0,100,0,96,9918,29,29,,,,,96,704,96,704,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46132,100,57939677816,100,2.70E+11,,,,,,,,
2021-05-19,ZCH06X6E,ST12000NM0007,1.20E+13,1,80,109326664,,,89,0,100,17,100,32,88,658183927,,,67,29378,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12,100,4295032833,,,69,31,,,100,471,99,2303,31,31,80,109326664,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,29086,100,63115516432,100,3.43E+11,,,,,,,,
2021-05-19,10R0A001F9RG,TOSHIBA MG07ACA14TEY,1.40E+13,1,100,0,100,0,100,6792,100,31,100,0,100,0,100,0,92,3506,100,0,,,100,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,29,100,77,100,36,,,100,0,,,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40871342788,100,44345309033,,,,,,,,
2021-05-20,Z305D5FR,ST4000DM000,4.00E+12,1,112,48728128,,,91,0,100,8,100,0,87,589356352,,,48,46053,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,91,9,100,0,100,0,78,22,100,0,100,0,98,4394,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46020,100,54954799096,100,3.57E+11,,,,,,,,
2021-05-20,ZJV4FG6C,ST12000NM0007,1.20E+13,1,75,30565168,,,91,0,100,7,100,35,81,138064834,,,84,14622,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,86,14,100,0,,,68,32,,,100,185,100,907,32,32,75,30565168,,,100,72,100,72,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14474,100,70743890832,100,2.00E+11,,,,,,,,
2021-05-20,ZCH0CE34,ST12000NM0007,1.20E+13,1,84,225965760,,,89,0,100,23,100,0,82,4454208985,,,67,29415,100,0,,,100,22,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,80,20,,,100,484,100,1402,20,20,84,225965760,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,29242,100,70238069016,100,2.95E+11,,,,,,,,
2021-05-20,Z305D6MZ,ST4000DM000,4.00E+12,1,114,60704632,,,92,0,100,14,100,0,88,682032660,,,48,46243,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,96,4,100,0,100,0,69,31,100,0,100,0,96,9512,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46153,100,57863852656,100,2.99E+11,,,,,,,,
2021-05-20,ZHZ4W7FE,ST12000NM0008,1.20E+13,1,84,231675824,,,92,0,100,7,100,0,89,869482865,,,86,12990,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,34,66,100,589833,,,59,41,,,100,123,100,588,41,41,1,231675824,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12915,100,60741915312,100,2.15E+11,,,,,,,,
2021-05-20,1180A022F97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7734,100,1,100,0,100,0,100,0,96,1969,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,115,100,21,,,100,0,100,0,100,0,200,0,,,,,,,,,100,118095875,96,1664,100,0,100,0,,,100,538,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-21,187DT8W6T,TOSHIBA MQ01ABF050M,5.00E+11,1,100,0,100,0,100,1260,100,9,100,0,100,0,100,0,37,25234,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6,100,3,100,1822,100,25,,,100,0,100,56,100,0,200,0,,,,,,,,,100,0,38,25109,100,0,100,0,,,100,275,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-21,ZA1819E8,ST8000NM0055,8.00E+12,1,80,99801560,,,89,0,100,9,100,40,87,497539367,,,62,33311,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,55,45,89,22721,100,60,92,17766,45,45,80,99801560,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33281,100,69675505168,100,3.13E+11,,,,,,,,
2021-05-21,2AGNGLKY,HGST HUH721212ALN604,1.20E+13,1,100,0,130,100,100,0,100,1,100,58,100,0,128,18,98,15608,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,827,100,827,230,26,,,100,58,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,ZHZ4RTEG,ST12000NM0008,1.20E+13,1,55,196689696,,,94,0,100,5,93,28024,88,598127683,,,86,12460,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,35,65,100,0,,,57,43,,,100,2,100,753,43,43,2,196689696,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12349,100,59199093992,100,1.75E+11,,,,,,,,
2021-05-22,AAG7458H,HGST HUH721212ALN604,1.20E+13,1,94,458772,100,0,100,0,100,2,100,0,100,0,100,0,98,19704,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,723,100,723,176,34,,,100,0,100,298,100,45,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,3070A0FHF97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7779,100,3,100,0,100,0,100,0,80,8103,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,196,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,234881028,81,7910,100,0,100,0,,,100,590,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-22,Z302SYHL,ST4000DM000,4.00E+12,1,117,129367296,,,92,0,100,23,100,8,82,187870461,,,43,49946,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,93,7,100,0,26,74,100,0,100,0,73,27,100,0,100,3,94,13291,27,27,,,,,99,240,99,240,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49748,100,64405819272,100,3.04E+11,,,,,,,,
2021-05-22,S2ZYJ9KG927419,ST500LM012 HN,5.00E+11,1,100,10007,252,0,94,1851,100,9,252,0,252,0,252,0,100,46295,252,0,99,1908,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,1,,,64,31,100,0,252,0,252,0,252,0,200,0,100,988460,,,,,,,,,,,99,1908,,,95,60082,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,Z305D5CR,ST4000DM000,4.00E+12,1,111,39817376,,,91,0,100,13,96,5088,87,553849703,,,50,44363,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,52,48,100,2,100,0,82,18,100,0,100,0,98,4598,18,18,,,,,98,480,98,480,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44344,100,44737259888,100,2.62E+11,,,,,,,,
2021-05-22,88R0A07GF97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7758,100,2,100,0,100,0,100,0,72,11431,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9,100,0,100,74,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,118882306,72,11386,100,0,100,0,,,100,577,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-23,Z304L9MM,ST4000DM000,4.00E+12,1,118,181337464,,,92,0,100,16,100,0,89,928458340,,,46,48080,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,70,30,100,0,56,44,100,0,100,0,81,19,100,0,100,1,1,230684,19,19,,,,,98,440,98,440,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46806,100,47984804808,100,3.42E+11,,,,,,,,
2021-05-23,ZA143D1T,ST8000DM002,8.00E+12,1,83,214343560,,,88,0,100,6,97,13728,96,4104738700,,,55,40022,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,100,0,62,38,100,0,100,0,64,36,91,18096,100,4,80,40074,36,36,18,214343560,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39958,100,84287343712,100,2.79E+11,,,,,,,,
2021-05-23,S2ZYJ9FG405063,ST500LM012 HN,5.00E+11,1,100,21,252,0,94,1835,100,20,252,0,252,0,252,0,100,46145,252,0,98,2594,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,100,1,,,64,25,100,0,252,0,252,0,252,0,200,0,100,554193,,,,,,,,,,,98,2594,,,62,393628,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,ZA11MWKQ,ST8000DM002,8.00E+12,1,78,62927624,,,85,0,100,8,100,24,89,882262980,,,52,42409,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,68,32,79,43744,100,5,79,42721,32,32,20,62927624,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42347,100,88912116272,100,2.87E+11,,,,,,,,
2021-05-24,11J0A0BNF97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7753,100,7,100,0,100,0,100,0,95,2058,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,4,100,121,100,29,,,100,0,100,0,100,0,200,0,,,,,,,,,100,251789314,96,1773,100,0,100,0,,,100,532,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-24,Z305D2DP,ST4000DM000,4.00E+12,1,115,97481688,,,91,0,100,10,100,0,87,504567502,,,54,40973,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,26,74,100,0,100,0,69,31,100,0,100,0,100,317,31,31,,,,,100,88,100,88,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40968,100,41376273736,100,2.79E+11,,,,,,,,
2021-05-24,ZA11RBHH,ST8000DM002,8.00E+12,1,82,170211064,,,84,0,100,19,100,0,91,1218472448,,,52,42402,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,60,40,85,31318,100,4,78,44778,40,40,1,170211064,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42336,100,90895484624,100,3.22E+11,,,,,,,,
2021-05-24,ZA12Y223,ST8000NM0055,8.00E+12,1,70,233887480,,,88,0,100,6,92,32744,88,589958321,,,61,34848,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,100,0,28,72,100,0,100,0,63,37,74,53309,100,1,75,51779,37,37,18,233887480,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34829,100,75683967192,100,2.76E+11,,,,,,,,
2021-05-25,5PJUL22E,HGST HUH721212ALN604,1.20E+13,1,100,0,132,96,100,0,100,8,100,0,100,0,140,15,100,490,100,0,,,100,8,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25,100,25,214,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,ZA142SQS,ST8000DM002,8.00E+12,1,74,25189568,,,88,0,100,6,100,0,93,1985050226,,,55,40055,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,63,37,92,17453,100,1,79,43327,37,37,1,25189568,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39992,100,83455182208,100,2.92E+11,,,,,,,,
2021-05-25,ZA13R49K,ST8000DM002,8.00E+12,1,84,230393120,,,87,0,100,7,88,50656,93,2143036306,,,55,40057,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,142,100,0,100,0,76,24,96,9604,100,3,76,48528,24,24,18,230393120,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39994,100,82442585808,100,2.90E+11,,,,,,,,
2021-05-25,ZJV0T5EL,ST12000NM0007,1.20E+13,1,82,160034224,,,96,0,100,3,98,8328,89,877828403,,,72,24967,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,,,69,31,,,100,407,100,1159,31,31,82,160034224,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,24820,100,57468205432,100,2.73E+11,,,,,,,,
2021-05-25,70F0A0B4F97G,TOSHIBA MG07ACA14TA,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,ZHZ62N7W,ST12000NM0008,1.20E+13,1,82,156111016,,,93,0,100,6,100,0,87,488933849,,,88,10973,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,1,100,1923,31,31,1,156111016,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,10564,100,57991523040,100,1.46E+11,,,,,,,,
2021-05-25,ZA142SRQ,ST8000DM002,8.00E+12,1,83,183992824,,,88,0,100,6,100,0,94,2243849465,,,55,40054,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,64,36,79,43154,100,1,77,46872,36,36,1,183992824,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39992,100,85575398016,100,2.93E+11,,,,,,,,
2021-05-26,4589K0VJFMYB,TOSHIBA MD04ABA400V,4.00E+12,1,100,0,100,0,100,5413,100,13,100,0,100,0,100,0,1,52835,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,100,2,100,424,100,18,,,100,0,100,0,100,0,200,0,,,,,,,,,100,0,1,52766,100,0,100,0,,,100,381,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-26,ZHZ3NFEE,ST12000NM0008,1.20E+13,1,63,103660688,,,91,0,100,20,100,56,80,104743381,,,84,14262,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,52,48,100,0,,,65,35,,,100,59,100,771,35,35,1,103660688,,,84,8312,84,8312,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14145,100,70386488656,100,2.02E+11,,,,,,,,
2021-05-26,ZA1814FZ,ST8000NM0055,8.00E+12,1,54,61848328,,,90,0,100,17,86,58888,90,1012565152,,,62,33424,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,100,0,30,70,100,0,100,0,58,42,91,18466,100,54,89,22777,42,42,78,61848328,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33392,100,69758857784,100,2.99E+11,,,,,,,,
2021-05-26,Z302T6K8,ST4000DM000,4.00E+12,1,114,83824072,,,92,0,100,10,100,0,78,64786523,,,43,50486,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,28,72,100,0,100,0,74,26,100,0,100,3,91,19713,26,26,,,,,100,56,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50363,100,68093593464,100,2.83E+11,,,,,,,,
2021-05-26,ZLW16QP7,ST14000NM001G,1.40E+13,1,83,204296592,,,98,0,100,2,100,1256,72,16723311,,,94,5970,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,86,14,100,0,,,67,33,,,100,1,100,691,33,33,,,,,100,176,100,176,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5775,100,54652986016,100,1.09E+11,,,,,,,,
2021-05-26,ZA189JDQ,ST8000NM0055,8.00E+12,1,84,228319568,,,96,0,100,3,100,1,86,378981157,,,63,32952,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,97,3,100,0,100,0,68,32,70,60717,100,7,75,51995,32,32,84,228319568,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32928,100,71092564080,100,2.69E+11,,,,,,,,
2021-05-26,7040A05UFV8G,TOSHIBA MG08ACA16TEY,1.60E+13,1,100,0,100,0,100,7223,100,18,100,0,100,0,100,0,87,5245,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17,100,533,100,25,,,100,0,,,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,58164277010,100,1.55E+11,,,,,,,,
2021-05-26,PL1331LAHD2WYH,HGST HMS5C4040BLE640,4.00E+12,1,100,0,134,103,100,439,100,7,100,0,100,0,113,42,94,44335,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,530,100,530,253,22,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,S301FPYD,ST4000DM000,4.00E+12,1,111,31098816,,,92,0,100,13,100,0,89,836183310,,,45,48855,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,94,6,100,0,1,137,100,0,100,0,75,25,100,0,100,0,94,12681,25,25,,,,,100,120,100,120,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48773,100,63625116296,100,2.61E+11,,,,,,,,
2021-05-26,S2ZYJ9CG107968,ST500LM012 HN,5.00E+11,1,100,522,252,0,94,2099,100,13,252,0,252,0,252,0,100,45559,252,0,100,189,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41,100,2,,,64,26,100,0,252,0,252,0,252,0,200,0,100,341851,,,,,,,,,,,100,189,,,83,172468,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,QGK411TT,WDC WUH721414ALE6L4,1.40E+13,1,100,0,135,112,81,385,100,2,100,0,100,0,133,18,100,4059,100,0,,,100,2,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,406,100,406,62,33,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,ZCH06D6V,ST12000NM0007,1.20E+13,1,82,145719952,,,89,0,100,19,75,36512,85,318845643,,,65,31362,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180,100,0,,,76,24,,,100,520,100,1538,24,24,82,145719952,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31168,100,73436522488,100,2.86E+11,,,,,,,,
2021-05-27,ZLW0W6ZN,ST12000NM001G,1.20E+13,1,81,136256634,,,94,0,100,114,100,0,74,27240724,,,100,357,100,0,,,100,114,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,60130459662,,,77,23,,,100,113,100,377,23,23,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,200,100,23521388968,100,1764853309,,,,,,,,
2021-05-27,ZHZ4FTLL,ST14000NM0138,1.40E+13,1,71,13460768,,,90,0,100,28,100,0,87,547402721,,,95,4684,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,51,49,97,4295032835,,,73,27,,,100,46,99,3997,27,27,1,13460768,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3420,100,47099253685,100,50815794734,,,,,,,,
2021-05-27,ZHZ4Q120,ST12000NM0008,1.20E+13,1,73,122987834,,,90,0,100,17,100,0,87,483484931,,,87,12183,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,100,34360459275,,,60,40,,,100,5,96,9967,40,40,1,122987834,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,10347,100,62214051744,100,1.53E+11,,,,,,,,
2021-05-28,S300YQTN,ST4000DM000,4.00E+12,1,115,92834560,,,92,0,100,8,100,8,79,87781963,,,40,52877,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,93,7,100,0,100,0,79,21,100,0,100,0,81,38883,21,21,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52719,100,66713068152,100,3.12E+11,,,,,,,,
2021-05-28,ZHZ3RVZR,ST14000NM0138,1.40E+13,1,74,27525136,,,91,0,100,49,100,0,87,549303535,,,95,4580,100,0,,,100,49,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,66,100,1055,33,33,1,27525136,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3260,100,46906334645,100,47116555271,,,,,,,,
2021-05-28,Z68WT23PT,TOSHIBA MQ01ABF050M,5.00E+11,1,100,0,100,0,100,2182,100,18,100,0,100,0,100,0,8,36832,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,79,100,3,100,871,100,33,,,100,0,100,56,100,0,200,0,,,,,,,,,100,0,8,36839,100,0,100,0,,,100,257,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-29,ZJV4E64H,ST12000NM0007,1.20E+13,1,79,71466032,,,92,0,100,6,99,4896,84,272480192,,,84,14833,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,100,0,,,61,39,,,100,196,100,934,39,39,79,71466032,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14680,100,71792840360,100,2.25E+11,,,,,,,,
2021-05-29,ZJV4K3F6,ST12000NM0007,1.20E+13,1,79,83584368,,,94,0,100,5,94,26401,82,155435921,,,84,14838,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,19,81,100,4295032833,,,72,28,,,100,175,100,1036,28,28,79,83584368,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14666,100,71660246784,100,1.94E+11,,,,,,,,
2021-05-30,PL1331LAHBGRKH,HGST HMS5C4040BLE640,4.00E+12,1,100,0,134,100,143,549,100,10,100,0,100,0,113,42,95,37509,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,435,100,435,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,ZL2D6WX3,ST14000NM001G,1.40E+13,1,83,182366632,,,98,0,100,2,100,0,66,3584726,,,100,216,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,77,23,,,100,0,100,390,23,23,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42,100,974360928,100,431344612,,,,,,,,
